movieID,crewID,occupationID,characters
77266,nm0036634,5,
77266,nm0000518,1,Professor David Lurie
77266,nm1799082,4,Soraya
77266,nm2593500,4,Lucy Lurie
77266,nm0248254,1,Petrus
77266,nm0414646,2,
77266,nm0600027,0,
77266,nm0168792,0,
77266,nm0792431,3,
77266,nm0664020,6,
77364,nm1860728,3,
77364,nm0252961,1,Roque
77364,nm0757855,4,Aisha
77364,nm0604742,1,Clay
77364,nm0262635,1,Jensen
77364,nm1234893,2,
77364,nm0000916,0,
77364,nm0888743,0,
77364,nm2038618,0,
77364,nm3853840,0,
77414,nm0956374,6,
77414,nm1415323,4,Ronnie Miller
77414,nm2955013,1,Will Blakelee
77414,nm0001427,1,Steve Miller
77414,nm1544100,1,Jonah Miller
77414,nm1455688,2,
77414,nm0817023,0,
77414,nm3491486,0,
77414,nm0316774,3,
77414,nm0788202,3,
77421,nm0221995,7,
77421,nm0000604,1,John
77421,nm0000673,4,Molly
77421,nm1706767,1,Cyrus
77421,nm0001416,4,Jamie
77421,nm0243231,2,
77421,nm0243233,2,
77421,nm1545611,3,
77421,nm0028787,6,
77421,nm1038157,5,
77427,nm4804094,7,
77427,nm0489504,1,Dr. Heiter
77427,nm2280521,4,Lindsay
77427,nm2460100,4,Jenny
77427,nm2162290,1,Katsuro
77427,nm1519353,2,
77427,nm1575969,3,
77427,nm2747682,6,
77427,nm2641744,6,
77427,nm1672575,5,
77455,nm2612991,10,Self
77455,nm3205630,10,Self
77455,nm2171515,10,Self
77455,nm4565713,10,Self
77455,nm3261008,3,
77455,nm0057856,6,
77455,nm1723418,7,
77455,nm1201554,7,
77455,nm3035726,7,
77561,nm0456158,0,
77561,nm0000375,1,Tony Stark
77561,nm0000620,1,Ivan Vanko
77561,nm0000569,4,Pepper Potts
77561,nm0000332,1,Lt. Col. James 'Rhodey' Rhodes
77561,nm0269463,2,
77561,nm0857620,0,
77561,nm0498278,0,
77561,nm1411347,0,
77561,nm1293367,0,
77667,nm1060930,5,
77667,nm0287182,1,MacGruber
77667,nm1325419,4,Vicki
77667,nm0000174,1,Cunth
77667,nm0000202,1,Piper
77667,nm1672246,2,
77667,nm1231253,0,
77667,nm0326415,3,
77667,nm0584427,3,
77667,nm2595269,6,
77688,nm0320801,1,Pierre
77688,nm0099378,1,Michel
77688,nm0244707,1,Jacques
77688,nm0503800,4,Sylvia
77688,nm0785684,2,
77688,nm0099326,5,
77688,nm0260389,5,
77688,nm0719265,7,
77688,nm0561325,8,
77709,nm1057429,5,
77709,nm0452860,4,Suito Kusanagi
77709,nm1076976,1,Yuichi Kannami
77709,nm0849477,1,Naofumi Tokino
77709,nm4212310,4,Mizuki Kusanagi
77709,nm0651900,2,
77709,nm2696147,0,
77709,nm1920461,0,
77709,nm2055761,3,
77709,nm0442766,6,
77795,nm0960417,0,
77795,nm2965563,4,Laura Portmann
77795,nm0710770,1,Samuel Decker
77795,nm0336161,4,Anna Lindbergh
77795,nm1062017,4,Miyuki Yoshida
77795,nm1393530,2,
77795,nm2100246,2,
77795,nm1308259,0,
77795,nm2037493,0,
77795,nm0973731,0,
77798,nm0286320,3,
77798,nm0355097,1,Freddy Krueger
77798,nm1913734,4,Nancy Holbrook
77798,nm0973177,1,Quentin Smith
77798,nm1556320,4,Kris Fowles
77798,nm1207904,2,
77798,nm0834338,0,
77798,nm2104063,0,
77798,nm0000127,0,
77798,nm0000881,3,
77800,nm0772251,3,
77800,nm0011451,1,Alex
77800,nm1981893,1,Omar
77800,nm2253821,1,Faisal
77800,nm1315378,1,Waj
77800,nm0606439,2,
77800,nm1095060,0,
77800,nm1104036,0,
77800,nm1006581,0,
77800,nm0378591,3,
77841,nm1718864,0,
77841,nm0000391,1,"Camilla Fritton"",""Captain Archibald Fritton"",""Fortnam Fritton"
77841,nm0000147,1,Geoffrey Thwaites
77841,nm0855039,1,"Captain Lord Pomfrey"",""Sir Piers Pomfrey"
77841,nm1506908,4,Annabelle Fritton
77841,nm0662529,2,
77841,nm0859877,2,
77841,nm0039328,0,
77841,nm1319618,0,
77841,nm0780714,0,
77846,nm0539990,8,
77846,nm0000493,1,Juror #8
77846,nm0001715,1,Juror #3
77846,nm0002025,1,Juror #9
77846,nm0001115,1,Juror #2
77846,nm0001243,2,
77846,nm0741627,0,
77846,nm0232773,3,
77846,nm0005865,5,
77846,nm0381436,7,
77866,nm0834199,6,
77866,nm0000128,1,Robin Longstride
77866,nm0000949,4,Marion Loxley
77866,nm0532193,1,Sheriff of Nottingham
77866,nm0001884,1,Sir Walter Loxley
77866,nm0000631,2,
77866,nm0001338,0,
77866,nm0717550,0,
77866,nm0903456,0,
77866,nm0004976,3,
77881,nm1264168,3,
77881,nm0351869,4,Iiris Vaara
77881,nm0405588,4,"Anna, Iiris' friend"
77881,nm0540264,4,"Laura, Iiris' friend"
77881,nm0291918,1,Marko Manner
77881,nm0521803,2,
77881,nm1118539,0,
77881,nm0378295,3,
77881,nm0559070,3,
77881,nm0753921,3,
77893,nm2158807,5,
77893,nm3299397,1,Yuda
77893,nm3299394,4,Astri
77893,nm0354604,4,Wulan
77893,nm1324959,1,Ratger
77893,nm2153088,2,
77893,nm3297737,0,
77893,nm3299334,3,
77893,nm4390103,6,
77893,nm3496107,6,
77931,nm2035996,8,
77931,nm0563826,1,Stingray Sam
77931,nm3282691,1,Quasar Kid
77931,nm0001383,1,Narrator
77931,nm0852672,1,Fredward
77931,nm1014894,3,
77931,nm0527108,3,
77931,nm2770432,6,
77931,nm0589297,5,
77931,nm2052210,7,
78034,nm0001899,5,
78034,nm0177396,1,Freddie Taylor
78034,nm0428065,4,Julie
78034,nm3433735,1,Bruce Pearson
78034,nm1660027,1,Snork
78034,nm0315041,2,
78034,nm0580351,2,
78034,nm0046020,3,
78034,nm0361210,3,
78034,nm0040217,6,
78039,nm1364232,3,
78039,nm0331516,1,Dean
78039,nm0931329,4,Cindy
78039,nm0231283,1,Jerry
78039,nm3504430,4,Frankie
78039,nm0161834,2,
78039,nm0193387,0,
78039,nm2337556,0,
78039,nm1987578,3,
78039,nm0650164,3,
78041,nm0440344,3,
78041,nm0001337,4,Jen
78041,nm0005110,1,Spencer
78041,nm0000633,1,Mr. Kornfeldt
78041,nm0001573,4,Mrs. Kornfeldt
78041,nm0525659,2,
78041,nm0220521,0,
78041,nm0341372,0,
78041,nm0042992,3,
78041,nm0325229,3,
78088,nm1880996,5,
78088,nm0005351,1,Paul Conroy
78088,nm0305825,1,Jabir
78088,nm1746358,1,Dan Brenner
78088,nm0864997,1,Alan Davenport
78088,nm0181579,2,
78088,nm2133655,0,
78088,nm2541742,3,
78088,nm0755911,3,
78088,nm0721432,6,
78103,nm0055339,3,
78103,nm0001163,1,General Romeo Dallaire
78103,nm0782764,1,Ghanian General Henry Anyidoho
78103,nm0302547,1,Major Brent Beardsley
78103,nm2948503,1,Colonel Théoneste Bagosora
78103,nm0135612,2,
78103,nm0006854,2,
78103,nm0711083,0,
78103,nm0233035,0,
78103,nm1714819,0,
78105,nm0000988,3,
78105,nm0350453,1,Dastan
78105,nm2605345,4,Tamina
78105,nm0001426,1,Nizam
78105,nm0000547,1,Sheik Amar
78105,nm0001565,2,
78105,nm0945026,0,
78105,nm1215164,0,
78105,nm0076166,0,
78105,nm0575338,0,
78116,nm0292482,7,
78116,nm0001416,4,Kate
78116,nm0001624,1,Alex
78116,nm0356017,4,Rebecca
78116,nm0444752,4,Cathy
78116,nm0392237,2,
78116,nm0106835,3,
78116,nm2125260,6,
78116,nm0953616,6,
78116,nm1078971,5,
78142,nm0182875,8,
78142,nm1150908,1,Peppino Torrenuova
78142,nm2860525,4,Mannina
78142,nm0766056,4,"Tana"",""Beggard"
78142,nm0596807,4,Sarina
78142,nm0868153,2,
78142,nm0069893,3,
78142,nm0001553,6,
78142,nm0524618,5,
78142,nm0702760,7,
78160,nm0315041,1,Ricky Gervais
78160,nm0302320,4,Partner ('Playboy' sketch)
78160,nm0109273,2,
78160,nm1034668,7,
78174,nm0859047,5,
78174,nm0000572,4,Carrie Bradshaw
78174,nm0000326,4,Samantha Jones
78174,nm0004862,4,Charlotte York
78174,nm0633223,4,Miranda Hobbes
78174,nm0455078,2,
78174,nm0124299,0,
78174,nm0823015,0,
78174,nm0577644,3,
78174,nm0956374,6,
78209,nm1015867,6,
78209,nm1706767,1,Aaron Green
78209,nm1258970,1,Aldous Snow
78209,nm0005253,4,Daphne Binks
78209,nm0126284,4,Jackie Q
78209,nm0831557,2,
78209,nm0781981,0,
78209,nm0031976,3,
78209,nm0124239,3,
78209,nm0745247,3,
78218,nm0916675,3,
78218,nm0000168,1,Henry Harold 'H' Humphries
78218,nm0005251,4,Agent Helen Brody
78218,nm0790688,1,Steven Arthur Younger
78218,nm0740535,1,Charles Thompson
78218,nm0429963,2,
78218,nm0940974,0,
78218,nm0160941,3,
78218,nm0169989,3,
78218,nm2645116,3,
78264,nm0871136,6,
78264,nm0000182,4,Zoe
78264,nm1533927,1,Stan
78264,nm1143861,4,Mona
78264,nm0647638,1,Clive
78264,nm0693561,2,
78264,nm1180074,0,
78264,nm0085542,3,
78264,nm0089820,3,
78264,nm0005494,3,
78266,nm0619216,5,
78266,nm0004778,1,Clive Nicoli
78266,nm0001631,4,Elsa Kast
78266,nm0152035,4,Dren
78266,nm1682412,1,Gavin Nicoli
78266,nm0622112,2,
78266,nm2629199,0,
78266,nm0852298,0,
78266,nm0387541,3,
78266,nm2020141,6,
78316,nm0438210,3,
78316,nm1086543,4,Sophie
78316,nm0305558,1,Victor
78316,nm0000603,4,Claire
78316,nm0213482,4,Lorraine
78316,nm0935095,2,
78316,nm1433580,0,
78316,nm0003201,0,
78316,nm0000289,3,
78316,nm0004799,3,
78349,nm0847986,7,
78349,nm3065862,4,Dark
78349,nm2110418,4,Chinese Girl
78349,nm1812523,4,Blonde
78349,nm1125878,1,Deaf
78349,nm0371955,2,
78349,nm3089840,0,
78349,nm1060902,3,
78349,nm1564659,6,
78349,nm0941335,5,
78467,nm1441218,0,
78467,nm0000982,1,Jonah Hex
78467,nm1083271,4,Lilah
78467,nm0000518,1,Quentin Turnbull
78467,nm1055413,1,Burke
78467,nm0371755,2,
78467,nm0004410,0,
78467,nm0962729,0,
78467,nm1109098,0,
78467,nm2445025,0,
78469,nm0198467,3,
78469,nm0000553,1,Hannibal
78469,nm0177896,1,Face
78469,nm1663205,1,Murdock
78469,nm0004754,4,Charissa Sosa
78469,nm0138620,2,
78469,nm0089141,0,
78469,nm0940790,0,
78469,nm0526967,0,
78469,nm0004798,0,
78499,nm0005271,6,
78499,nm0000158,1,Woody
78499,nm0000741,1,Buzz Lightyear
78499,nm0000349,4,Jessie
78499,nm0000885,1,Lotso
78499,nm0881279,2,
78499,nm0005124,0,
78499,nm0004056,0,
78499,nm1578335,0,
78499,nm0026565,3,
78544,nm0315041,1,Ricky Gervais
78544,nm0408432,10,Self
78544,nm0109273,2,
78544,nm1135756,3,
78544,nm1034668,7,
78574,nm0568174,5,
78574,nm2225369,4,Ree
78574,nm0370035,1,Teardrop
78574,nm0226813,1,Sheriff Baskin
78574,nm3493212,1,Sonny
78574,nm0335138,2,
78574,nm1367893,0,
78574,nm0940410,0,
78574,nm0534893,3,
78574,nm0385467,6,
78620,nm0000930,6,
78620,nm0000044,1,Joe Bass
78620,nm0001859,4,Kate
78620,nm0001699,1,Jim Howie
78620,nm0001115,1,Joseph Lee
78620,nm0001628,2,
78620,nm0636151,0,
78620,nm0306831,3,
78620,nm0491852,3,
78620,nm0506489,3,
78626,nm0158661,5,
78626,nm0046277,4,Hyun-nam
78626,nm1018373,1,Yun-ju
78626,nm0453467,4,Eun-sil
78626,nm1322404,1,Janitor
78626,nm0094435,2,
78626,nm0814275,0,
78626,nm0846346,0,
78626,nm0158639,3,
78626,nm0158654,6,
78637,nm0254645,0,
78637,nm0000196,1,Shrek
78637,nm0000139,4,Princess Fiona
78637,nm0000552,1,Donkey
78637,nm0000104,1,Puss in Boots
78637,nm0593610,2,
78637,nm0458441,0,
78637,nm0501359,0,
78637,nm0825308,0,
78637,nm0011470,0,
78703,nm1637928,7,
78703,nm0146536,4,Oona O'Leary
78703,nm0973652,1,Brian
78703,nm0733812,4,Matchmaker Patty
78703,nm1516976,4,Local News Anchor
78703,nm2356614,2,
78703,nm1469831,3,
78703,nm1960436,3,
78703,nm1732890,6,
78703,nm1104850,5,
78746,nm3202310,5,
78746,nm0362643,10,"Self"",""Interviewee - Actor"
78746,nm5667974,10,"Self"",""Interviewee"
78746,nm5667607,10,"Self"",""Interviewee"
78746,nm5179492,10,"Self"",""Interviewee - Superintendent, Alexander City Schools"
78746,nm0827294,2,
78746,nm3123305,3,
78746,nm3849079,3,
78746,nm3268120,3,
78746,nm1692616,6,
78772,nm0006290,6,
78772,nm0829576,4,Bella Swan
78772,nm1500155,1,Edward Cullen
78772,nm1210124,1,Jacob Black
78772,nm1882152,1,Riley
78772,nm1720541,2,
78772,nm0742279,0,
78772,nm2769412,0,
78772,nm0324041,3,
78772,nm1651942,3,
78836,nm0544947,3,
78836,nm1140926,1,Oscar
78836,nm0209289,4,Linda
78836,nm3026521,1,Alex
78836,nm2728054,1,Victor
78836,nm0637615,2,
78836,nm0352968,0,
78836,nm0119376,3,
78836,nm1330234,3,
78836,nm0216635,3,
78893,nm0119322,7,
78893,nm3226241,1,Aang
78893,nm2443758,4,Katara
78893,nm1717152,1,Sokka
78893,nm2353862,1,Prince Zuko
78893,nm0796117,2,
78893,nm0550881,3,
78893,nm0580303,3,
78893,nm0006133,6,
78893,nm0504226,5,
78959,nm0643912,5,
78959,nm0000458,1,Professor Willie Esterhuyse
78959,nm0252230,1,Thabo Mbeki
78959,nm0001538,1,Michael Young
78959,nm0835016,1,Dr. Neil Barnard
78959,nm0871428,2,
78959,nm5960921,0,
78959,nm0590360,0,
78959,nm1258776,3,
78959,nm0681040,6,
79006,nm0605022,7,
79006,nm0167139,1,Narrator
79006,nm0004847,10,Self - Journalist
79006,nm0000184,10,Self - Filmmaker
79006,nm0000229,10,Self - Filmmaker
79006,nm0065404,2,
79006,nm0122745,2,
79006,nm0801921,0,
79006,nm0091729,7,
79006,nm0174140,7,
79008,nm0832833,3,
79008,nm0005295,1,"Stan Marsh"",""Eric Cartman"",""Clyde"
79008,nm0001778,1,"Kyle Broflovski"",""Leopold 'Butters' Stotch"",""Gerald Broflovski"
79008,nm0063872,1,"Token Black"",""Squirrely the Squirrel"
79008,nm0398002,4,
79008,nm0103702,3,
79008,nm0154074,3,
79008,nm0397938,3,
79008,nm0567143,3,
79008,nm1106214,3,
79057,nm0042882,3,
79057,nm0004778,1,Royce
79057,nm0000401,1,Ronald Noland
79057,nm0333410,1,Edwin
79057,nm0103797,4,Isabelle
79057,nm0030735,2,
79057,nm0514821,0,
79057,nm3360218,0,
79057,nm0859029,0,
79057,nm0859049,0,
79073,nm0090048,7,
79073,nm0000136,1,Narrator
79073,nm0219730,9,Self
79073,nm0471211,9,Self
79073,nm0544456,9,Self
79073,nm0001139,2,
79073,nm0079539,3,
79073,nm1069405,3,
79073,nm0417778,3,
79073,nm0937725,3,
79091,nm2805697,3,
79091,nm0136797,1,Gru
79091,nm0781981,1,Vector
79091,nm1258970,1,Dr. Nefario
79091,nm0000267,4,Gru's Mom
79091,nm1853544,2,
79091,nm0719208,2,
79091,nm0666791,0,
79091,nm0202425,0,
79091,nm0655053,0,
79132,nm0245596,8,
79132,nm0000138,1,Cobb
79132,nm0330687,1,Arthur
79132,nm0680983,1,Ariadne
79132,nm0913822,1,Saito
79132,nm0634240,2,
79132,nm0858799,3,
79132,nm0001877,6,
79132,nm0002892,5,
79132,nm0809059,7,
79134,nm0182363,7,
79134,nm0001191,1,Lenny Feder
79134,nm0000161,4,Roxanne Chase-Feder
79134,nm0416673,1,Eric Lamonsoff
79134,nm0001674,1,Kurt McKenzie
79134,nm0240797,2,
79134,nm0937748,0,
79134,nm0316406,3,
79134,nm0340003,6,
79134,nm0005856,5,
79139,nm0076166,0,
79139,nm0000115,1,Balthazar
79139,nm0059431,1,Dave
79139,nm0000547,1,Horvath
79139,nm1954240,4,Becky
79139,nm0005509,2,
79139,nm0465199,0,
79139,nm0742797,0,
79139,nm2188941,0,
79139,nm1215164,0,
79185,nm0694173,6,
79185,nm0000129,1,Roy Miller
79185,nm0000139,4,June Havens
79185,nm0765597,1,Fitzgerald
79185,nm0003244,1,Antonio
79185,nm0003506,2,
79185,nm0642277,0,
79185,nm0307776,3,
79185,nm0465298,3,
79185,nm0684336,3,
79224,nm0000226,3,
79224,nm0000329,1,Mr. Han
79224,nm1535523,1,Dre Parker
79224,nm0378245,4,Sherry Parker
79224,nm3924219,4,Meiying
79224,nm0958969,2,
79224,nm0614050,0,
79224,nm0436543,0,
79224,nm0489876,3,
79224,nm0000586,3,
79242,nm1488027,3,
79242,nm0000906,4,Nic
79242,nm0000194,4,Jules
79242,nm0749263,1,Paul
79242,nm1985859,4,Joni
79242,nm0158966,2,
79242,nm0089742,0,
79242,nm1344784,3,
79242,nm3527897,3,
79242,nm0506664,3,
79251,nm0678291,8,
79251,nm0865411,1,Milos
79251,nm0872729,1,Vukmir
79251,nm1011158,4,Marija
79251,nm0079048,1,Marko
79251,nm3094978,2,
79251,nm1480472,0,
79251,nm2952913,6,
79251,nm1913114,5,
79251,nm3790584,7,
79259,nm0400240,3,
79259,nm0342488,1,Malachy
79259,nm1588066,1,Luke
79259,nm0626362,1,Crilly
79259,nm2474586,4,Donna
79259,nm2443600,2,
79259,nm2441296,2,
79259,nm2076151,0,
79259,nm0097717,3,
79259,nm1358793,3,
79274,nm0537051,0,
79274,nm0339304,1,"Batman"",""Bruce Wayne"
79274,nm0010075,1,"Jason Todd"",""Red Hood"
79274,nm0224007,1,Joker
79274,nm0000439,1,"Dick Grayson"",""Nightwing"
79274,nm1541845,2,
79274,nm0935099,0,
79274,nm0004170,0,
79274,nm0176689,0,
79274,nm0277730,0,
79293,nm0005696,5,
79293,nm0001401,4,Evelyn Salt
79293,nm0000630,1,Ted Winter
79293,nm0252230,1,Peabody
79293,nm0646037,1,Orlov
79293,nm0637518,2,
79293,nm0934483,0,
79293,nm0225146,3,
79293,nm0673858,3,
79293,nm0006133,6,
79299,nm0001189,6,
79299,nm0779325,4,Precious Ramotswe
79299,nm0741242,4,Grace Makutsi
79299,nm1748634,1,JLB Matekoni
79299,nm0025458,4,Alice Busang
79299,nm0005237,2,
79299,nm0193485,0,
79299,nm1676691,0,
79299,nm0108618,3,
79299,nm0600890,3,
79333,nm0620469,5,
79333,nm0810550,1,Yury Detochkin
79333,nm0947238,1,Maxim Podberezovikov
79333,nm0229874,4,Detochkin's Mother
79333,nm0037037,4,Lyuba
79333,nm0752922,2,
79333,nm0103932,0,
79333,nm0326768,3,
79333,nm0678157,6,
79333,nm0611463,5,
79357,nm0893999,7,
79357,nm0001467,1,"Nemo Adult"",""Old Nemo"
79357,nm0001631,4,Adult Elise
79357,nm1208167,4,Anna Adult
79357,nm0199006,4,Adult Jean
79357,nm0233757,2,
79357,nm0323886,3,
79357,nm0233758,6,
79357,nm0064290,5,
79357,nm0794156,7,
79428,nm0662748,3,
79428,nm0136797,1,Barry
79428,nm0748620,1,Tim
79428,nm1210895,4,Julie
79428,nm0302108,1,Therman
79428,nm0005366,2,
79428,nm1115862,0,
79428,nm1911349,0,
79428,nm0891554,0,
79428,nm0531827,3,
79501,nm0793592,7,
79501,nm0847607,1,Kunisada
79501,nm1107026,1,
79501,nm0256861,1,
79501,nm0441549,4,
79501,nm0586281,2,
79501,nm1191231,0,
79501,nm1170815,3,
79501,nm0945530,6,
79501,nm1118476,5,
79536,nm0783203,3,
79536,nm0249020,1,Tomppa
79536,nm0291918,1,Krisu
79536,nm0383213,1,Kari
79536,nm2273799,4,Monika
79536,nm0617407,2,
79536,nm1104075,0,
79536,nm0638719,0,
79536,nm2998014,0,
79536,nm0375235,3,
79553,nm3013229,3,
79553,nm0947447,1,Ip Man
79553,nm2119781,1,Wong Shun-Leung
79553,nm0005033,1,Master Hung Chun-Nam
79553,nm3237713,4,Cheung Wing-Sing
79553,nm0948159,2,
79553,nm5335213,0,
79553,nm5540383,0,
79553,nm1847973,0,
79553,nm2774833,0,
79572,nm1327019,3,
79572,nm1428821,4,Ramona Quimby
79572,nm1411125,4,Beezus Quimby
79572,nm0005256,4,Dorothy Quimby
79572,nm0179173,1,Robert Quimby
79572,nm0020491,2,
79572,nm0185934,0,
79572,nm0701143,0,
79572,nm0165823,0,
79572,nm0224145,3,
79590,nm0293456,5,
79590,nm0001876,4,Sandy
79590,nm0058581,1,Aram Finklestein
79590,nm2006782,1,Frank Jr. - Age 7
79590,nm1837967,4,Sadie - Age 9
79590,nm0294505,2,
79590,nm1247584,3,
79590,nm0441830,3,
79590,nm0673258,3,
79590,nm0543739,6,
79592,nm0005929,5,
79592,nm0002071,1,Allen Gamble
79592,nm0000242,1,Terry Hoitz
79592,nm1157013,1,Derek Jeter
79592,nm0578949,4,Dr. Sheila Gamble
79592,nm0570912,2,
79592,nm0376260,0,
79592,nm0189777,3,
79592,nm0588612,3,
79592,nm0109726,6,
79677,,11,
79684,nm1742493,3,
79684,nm0001099,1,Richard Dunn
79684,nm1297015,4,Abby
79684,nm0005351,1,Captain Excellent
79684,nm0001435,4,Claire Dunn
79684,nm0612487,2,
79684,nm1802251,2,
79684,nm0143939,3,
79684,nm0321621,3,
79684,nm1433420,3,
79695,nm0453808,5,
79695,nm0000230,1,Barney Ross
79695,nm0005458,1,Lee Christmas
79695,nm0001472,1,Yin Yang
79695,nm0000185,1,Gunner Jensen
79695,nm1709264,0,
79695,nm0503592,3,
79695,nm0854772,3,
79695,nm0860315,3,
79695,nm0003911,6,
79702,nm0686887,3,
79702,nm0148418,1,Scott Pilgrim
79702,nm0935541,4,Ramona Flowers
79702,nm0001085,1,Wallace Wells
79702,nm0447695,4,Stacey Pilgrim
79702,nm0942367,2,
79702,nm0045209,0,
79702,nm1854069,0,
79702,nm0321218,3,
79702,nm0661912,3,
79798,nm0234237,4,Chantale Lemming
79798,nm0230859,1,Hubert Minel
79798,nm2957696,1,Antonin Rimbaud
79798,nm0167501,4,Julie Cloutier
79798,nm3434689,6,
79798,nm0083751,5,
79798,nm0320667,7,
79868,nm0318639,7,
79868,nm0836343,1,Jamie Morgan
79868,nm2008435,1,Lee Morgan
79868,nm0993242,4,Tia
79868,nm0758411,1,Raymond Morgan
79868,nm0726000,2,
79868,nm0189248,3,
79868,nm1995070,3,
79868,nm0432382,6,
79868,nm0336819,5,
79879,nm0864844,3,
79879,nm0000223,4,Julie Forester
79879,nm0005278,1,Derrick Jones
79879,nm0000377,1,Matt Boyd
79879,nm0000609,1,Deputy Fallon
79879,nm0014960,2,
79879,nm1539257,0,
79879,nm0831457,0,
79879,nm0004799,3,
79879,nm0505183,3,
79895,nm9545038,7,
79895,nm2864046,4,Adèle Blanc-Sec
79895,nm0023832,1,Dieuleveult
79895,nm0500976,1,Inspecteur Albert Caponi
79895,nm0746162,1,Justin de Saint-Hubert
79895,nm0000108,2,
79895,nm0850361,0,
79895,nm0798065,3,
79895,nm0785385,6,
79895,nm0005636,5,
79897,nm0953124,3,
79897,nm0000380,1,Felix Bush
79897,nm0000195,1,Frank Quinn
79897,nm0000651,4,Mattie Darrow
79897,nm0085407,1,Buddy
79897,nm0773689,2,
79897,nm0699046,0,
79897,nm2057149,0,
79897,nm3015337,0,
79897,nm3264124,3,
79946,nm2943572,6,
79946,nm0000193,4,Kate Jones
79946,nm0000141,1,Steve Jones
79946,nm1720028,4,Jenn Jones
79946,nm2618951,1,Mick Jones
79946,nm0097517,2,
79946,nm0227870,0,
79946,nm0542551,3,
79946,nm1051748,3,
79946,nm0954034,3,
80083,nm1037557,3,
80083,nm0637586,4,"Son Gokû"",""Son Gohan"
80083,nm0299192,1,Piccolo
80083,nm0875442,4,Bulma
80083,nm0849028,4,Kuririn
80083,nm0632788,2,
80083,nm0868066,0,
80083,nm0468715,0,
80083,nm0425061,0,
80083,nm1037430,3,
80094,nm0628080,3,
80094,nm0264579,1,Cotton Marcus
80094,nm0068042,4,Nell Sweetzer
80094,nm0052754,4,Iris Reisen
80094,nm0381043,1,Louis Sweetzer
80094,nm0821844,2,
80094,nm1428204,0,
80094,nm0348640,0,
80094,nm0008953,3,
80094,nm0088536,3,
80124,nm0473685,7,
80124,nm0968541,4,Sveta Malakhova
80124,nm0972458,4,Dina Murtazaeva
80124,nm0968535,1,Alik Murtazaev - Dina's Father
80124,nm0969475,4,Natasha - Girls' Mother
80124,nm0091074,2,
80124,nm0648344,0,
80124,nm0091076,0,
80124,nm0783652,3,
80124,nm0553951,5,
80126,nm0381416,3,
80126,nm0000123,1,"Jack"",""Edward"
80126,nm0093678,1,Father Benedetto
80126,nm0686376,4,Clara
80126,nm0084950,4,Ingrid
80126,nm0179221,2,
80126,nm0423626,0,
80126,nm0095757,0,
80126,nm0136904,3,
80126,nm0337976,3,
80139,nm0569199,0,
80139,nm0424216,10,"Self"",""Irving Zisman"
80139,nm0546640,10,Self
80139,nm1035634,10,Self
80139,nm0257424,10,Self
80139,nm0871860,2,
80139,nm0828177,0,
80139,nm0690686,0,
80139,nm0242756,0,
80139,nm0010338,0,
80162,nm2963250,3,
80162,nm0674816,4,Aurore
80162,nm1285144,1,Ouessem
80162,nm0248254,1,Adewale
80162,nm0714534,1,Jimenez
80162,nm2278184,2,
80162,nm1119478,2,
80162,nm2071861,0,
80162,nm2959356,0,
80162,nm2425150,0,
80166,nm0947695,3,
80166,nm0000098,4,Kassie Larson
80166,nm0000867,1,Wally Mars
80166,nm0933940,1,Roland
80166,nm0000156,1,Leonard
80166,nm0330347,2,
80166,nm0817447,2,
80166,nm0262325,0,
80166,nm1615610,0,
80166,nm0074100,3,
80219,nm4478374,6,
80219,nm0001803,1,Machete
80219,nm0735442,4,Luz
80219,nm0000134,1,Senator McLaughlin
80219,nm0004695,4,Sartana
80219,nm0542450,2,
80219,nm0001675,2,
80219,nm0736155,0,
80219,nm0042882,3,
80219,nm0777408,3,
80241,nm0002217,6,
80241,nm0000106,4,Erin
80241,nm0519043,1,Garrett
80241,nm0515296,1,Will
80241,nm0206359,1,Dan
80241,nm0123379,2,
80241,nm3192484,0,
80241,nm0316774,3,
80241,nm0335400,3,
80241,nm0788202,3,
80363,nm0474709,3,
80363,nm0000170,4,Alice
80363,nm0005123,4,Claire Redfield
80363,nm0589505,1,Chris Redfield
80363,nm0167649,1,Bennett
80363,nm0027271,2,
80363,nm0093337,3,
80363,nm0138502,3,
80363,nm0251536,3,
80363,nm0352820,3,
80454,nm0474272,7,
80454,nm0474354,4,"Princess, Anna Lappalainen"
80454,nm0249020,1,Johan Grotenfelt
80454,nm1279980,4,Christina Von Heyroth
80454,nm0291918,1,Saastamoinen
80454,nm0356867,2,
80454,nm0865648,0,
80454,nm0922580,0,
80454,nm0437887,6,
80454,nm1811944,5,
80463,nm0006894,3,
80463,nm0251986,1,Mark Zuckerberg
80463,nm1940449,1,Eduardo Saverin
80463,nm0005493,1,Sean Parker
80463,nm1913734,4,Erica Albright
80463,nm0000399,2,
80463,nm0815070,0,
80463,nm0583826,0,
80463,nm0116232,3,
80463,nm0149556,3,
80478,nm0875503,1,Shigeru Tsuyuguchi
80478,nm0370570,4,Yoshie Hayakawa
80478,nm0408076,1,Shôhei Imamura
80478,nm0006191,6,
80478,nm0410960,5,
80478,nm0849513,7,
80478,nm0847019,8,
80489,nm1384267,6,
80489,nm0000255,1,Doug MacRay
80489,nm0356017,4,Claire Keesey
80489,nm0358316,1,FBI S.A. Adam Frawley
80489,nm0719637,1,James Coughlin
80489,nm0185976,0,
80489,nm0830760,0,
80489,nm2353561,0,
80489,nm0412588,3,
