movieID|title|year|original_language|runtime|overview|poster_URL|box_office|budget|tmdb_popularity|imdb_rating|imdb_rating_votes
60046|Children of Huang Shi; The|2008|zh|125|About young British journalist; George Hogg; who with the assistance of a courageous Australian nurse; saves a group of orphaned children during the Japanese occupation of China in 1937.|https://image.tmdb.org/t/p/w1280/qjmo26BnSimVjhCE97cH8VCtEUV.jpg|7785317|40000000|8|7|9934
60069|WALL·E|2008|en|98|What if mankind had to leave Earth and somebody forgot to turn the last robot off? After hundreds of years doing what he was built for; WALL•E discovers a new purpose in life when he meets a sleek search robot named EVE. EVE comes to realize that WALL•E has inadvertently stumbled upon the key to the planet's future; and races back to space to report to the humans. Meanwhile; WALL•E chases EVE across the galaxy and sets into motion one of the most imaginative adventures ever brought to the big screen.|https://image.tmdb.org/t/p/w1280/hbhFnRzzg6ZDmm8YAmxBnQpQIPh.jpg|521311860|180000000|58|8|1183410
60072|Wanted|2008|en|110|Doormat Wesley Gibson discovers that his recently murdered father - who Wesley never knew - belonged to a secret guild of assassins. After a leather-clad sexpot drafts Wesley into the society; he hones his innate killing skills and turns avenger.|https://image.tmdb.org/t/p/w1280/cbDMsV4VJAL2xJ2JXdWWjmUXZkT.jpg|342463063|75000000|29|6|405425
60074|Hancock|2008|en|92|Hancock is a down-and-out superhero who's forced to employ a PR expert to help repair his image when the public grows weary of all the damage he's inflicted during his lifesaving heroics. The agent's idea of imprisoning the antihero to make the world miss him proves successful; but will Hancock stick to his new sense of purpose or slip back into old habits?|https://image.tmdb.org/t/p/w1280/7DyuV2G0hLEqHeueDfOqhZ2DVut.jpg|629443428|150000000|29|6|506951
60126|Get Smart|2008|en|110|When the identities of secret agents from Control are compromised; the Chief promotes hapless but eager analyst Maxwell Smart and teams him with stylish; capable Agent 99; the only spy whose cover remains intact. Can they work together to thwart the evil plans of KAOS and its crafty operative?|https://image.tmdb.org/t/p/w1280/c1x9EYmTTe9xTM8DclELORwC1PN.jpg|230685453|80000000|20|6|226993
60128|Young People Fucking (a.k.a. YPF)|2007|en|87|On a Tuesday night; five couples have separate sexual adventures. Matt and Kris; friends for years; want to have an only-once; no-strings good time. Abby and Andrew; married; celebrate his birthday; but it's marred by angst and miscommunication. Mia and Eric are exes; making sure they are over each other. Jaime and Ken work together and this is a first date. Inez and Gord invite his roommate; Dave; to join them. By the time each couple has gone through a prelude; foreplay; sex; an interlude; orgasm; and afterglow; they've answered basic questions: can sex be anonymous; are we bored; is our marriage really finished; does anyone tell the truth; and how do we make someone happy?|https://image.tmdb.org/t/p/w1280/hjfXPDVjYd2yFYTKCwgEB9QEdmV.jpg|0|1500000|7|6|19592
60141|St. Trinian's|2007|en|101|When their beloved school is threatened with closure should the powers that be fail to raise the proper funds; the girls scheme to steal a priceless painting and use the profits to pull St. Trinian's out of the red.|https://image.tmdb.org/t/p/w1280/aOVxLigLjkix69vq6iiu0XXPnai.jpg|29066681|0|12|5|23488
60161|Futurama: The Beast with a Billion Backs|2008|en|90|Fresh off ripping space-time a new one at the end of "Bender's Big Score;" the Planet Express crew is back to mend the tear in reality; or (hopefully) at least not make it worse.  Beyond the tear; though; lurks a being of inconceivable...tentacularity.  What will become of Earth; and indeed; our universe; when faced with the Beast with a Billion Backs?|https://image.tmdb.org/t/p/w1280/2BW6JAW4wo7t5wD3WVfoijzosvt.jpg|0|0|11|7|25090
60289|Kit Kittredge: An American Girl|2008|en|101|The Great Depression hits home for nine year old Kit Kittredge when her dad loses his business and leaves to find work. Oscar nominee Abigail Breslin stars as Kit; leading a splendid cast in the first ever "American Girl" theatrical movie. In order to keep their home; Kit and her mother must take in boarders - paying house - guests who turn out to be full of fascinating stories. When mother's lockbox containing all their money is stolen; Kit's new hobo friend Will is the prime suspect. Kit refuses to believe that Will would steal; and her efforts to sniff out the real story get her and friends into big trouble. The police say the robbery was an inside job; committed by someone they know. So if it wasn't Will; then who did it.|https://image.tmdb.org/t/p/w1280/niHi0hJSryO5DpSVNCMASc3EELc.jpg|17657973|10000000|7|6|6299
60291|Gonzo: The Life and Work of Dr. Hunter S. Thompson|2008|en|120|Fueled by a raging libido; Wild Turkey; and superhuman doses of drugs; Thompson was a true "free lance; " goring sacred cows with impunity; hilarity; and a steel-eyed conviction for writing wrongs. Focusing on the good doctor's heyday; 1965 to 1975; the film includes clips of never-before-seen (nor heard) home movies; audiotapes; and passages from unpublished manuscripts.|https://image.tmdb.org/t/p/w1280/zl7nP89HGm6In1Y7iLi7LVmeyWS.jpg|0|0|8|7|8451
60293|Wackness; The|2008|en|99|Set in New York City in the sweltering summer; The Wackness tells the story of a troubled teenage drug dealer; who trades pot for therapy sessions with a drug-addled psychiatrist. Things get more complicated when he falls for one of his classmates; who just happens to be the doctor's daughter. This is a coming-of-age story about sex; drugs; music and what it takes to be a man.|https://image.tmdb.org/t/p/w1280/kqB5KMBeZtKys0MtypKD04Jfm8r.jpg|3175469|6000000|9|6|31189
60303|Strange Circus (Kimyô na sâkasu)|2005|ja|108|The erotic novelist Taeko is writing a morbid story of a family destroyed by incest; murder and abuse. Her assistant; Yuji; sets on a mission to uncover the reality of this story; but the reality might be too much to bear.|https://image.tmdb.org/t/p/w1280/ppsy2Z7z38mZsrFk1DHEaHQrimi.jpg|0|0|9|6|6173
60333|Encounters at the End of the World|2008|en|99|Herzog and cinematographer Peter Zeitlinger go to Antarctica to meet people who live and work there; and to capture footage of the continent's unique locations. Herzog's voiceover narration explains that his film will not be a typical Antarctica film about "fluffy penguins"; but will explore the dreams of the people and the landscape.|https://image.tmdb.org/t/p/w1280/yZPtXEszbDkpgfxTxuePn7HDXWt.jpg|0|0|6|7|19120
60363|Zombie Strippers!|2008|en|94|In the not too distant future a secret government re-animation chemo-virus gets released into conservative Sartre; Nebraska and lands in an underground strip club. As the virus begins to spread; turning the strippers into "Super Zombie Strippers" the girls struggle with whether or not to conform to the new "fad" even if it means there's no turning back.|https://image.tmdb.org/t/p/w1280/iQcOzXCpewM9pbEwLoIrHLjpMvB.jpg|0|0|16|4|18865
60365|Frosty the Snowman|1969|en|25|A discarded silk top-hat becomes the focus of a struggle between a washed-up stage magician and a group of schoolchildren; after it magically brings a snowman to life. Realizing that newly-living Frosty will melt in spring unless he takes refuge in a colder climate; Frosty and Karen; a young girl who he befriends; stow away on a freight train headed for the north pole. Little do they know that the magician is following them; and he wants his hat back!|https://image.tmdb.org/t/p/w1280/gw7ie4W3iW8nefnZ4kuw8dgYNM2.jpg|0|0|12|7|21298
60389|Battle for Haditha|2007|en|97|An investigation of the massacre of 24 men; women and children in Haditha; Iraq allegedly shot by 4 U.S. Marines in retaliation for the death of a U.S. Marine killed by a roadside bomb. The movie follows the story of the Marines of Kilo Company; an Iraqi family; and the insurgents who plant the roadside bomb.|https://image.tmdb.org/t/p/w1280/yUfXGuipKIw2xKs64yrTPOwRTtd.jpg|0|0|6|6|7531
60397|Mamma Mia!|2008|en|108|An independent; single mother who owns a small hotel on a Greek island is about to marry off the spirited young daughter she's raised alone. But; the daughter has secretly invited three of her mother's ex-lovers in the hopes of finding her biological father.|https://image.tmdb.org/t/p/w1280/zdUA4FNHbXPadzVOJiU0Rgn6cHR.jpg|609841637|52000000|25|6|268872
60408|Welcome to the Sticks (Bienvenue chez les Ch'tis)|2008|fr|106|Although living a comfortable life in Salon-de-Provence; a charming town in the South of France; Julie has been feeling depressed for a while. To please her; Philippe Abrams; a post office administrator; her husband; tries to obtain a transfer to a seaside town; on the French Riviera; at any cost. The trouble is that he is caught red-handed while trying to scam an inspector. Philippe is immediately banished to the distant unheard of town of Bergues; in the Far North of France...|https://image.tmdb.org/t/p/w1280/cnUkc60SkI1PCY1SyfLFpZc0T7C.jpg|245144417|11000000|19|7|44567
60471|Rogue|2007|en|99|From the director of Wolf Creek comes this terrifying look at nature's perfect killing machine. When a group of tourists stumble into the remote Australian river territory of an enormous crocodile; the deadly creature traps them on a tiny mud island with the tide quickly rising and darkness descending. As the hungry predator closes in; they must fight for survival against all odds.|https://image.tmdb.org/t/p/w1280/x3pVvUeOgw0IPPyf0QoI8dUTcXq.jpg|4609644|20000000|16|6|33091
60487|It's the Great Pumpkin; Charlie Brown|1966|en|25|This classic "Peanuts" tale focuses on the thumb-sucking; blanket-holding Linus; and his touching faith in the "Great Pumpkin." When Linus discovers that no one else believes in the creature; he sets out to prove that the Pumpkin's no myth—by spending the night alone in a pumpkin patch.|https://image.tmdb.org/t/p/w1280/59wp9OWexYsxlSPHYmVLsl5xlFt.jpg|0|0|11|8|21810
60514|Journey to the Center of the Earth|2008|en|93|On a quest to find out what happened to his missing brother; a scientist; his nephew and their mountain guide discover a fantastic and dangerous lost world in the center of the earth.|https://image.tmdb.org/t/p/w1280/myhj05hTAcQL2rhOrMqWxiioo49.jpg|101702060|45000000|24|5|130405
60516|Meet Dave|2008|en|90|A crew of miniature aliens operate a spaceship that has a human form. While trying to save their planet; the aliens encounter a new problem; as their ship becomes smitten with an Earth woman.|https://image.tmdb.org/t/p/w1280/3Qfav5aVRcZmq854olMjJ795JJ2.jpg|50650079|60000000|25|5|43352
60522|Machine Girl; The (Kataude mashin gâru)|2008|ja|96|The life of a young; Japanese schoolgirl is destroyed when her family is killed by a Ninja-Yakuza family. Her hand cut off; she replaces it with various machines-of-death; and seeks revenge.|https://image.tmdb.org/t/p/w1280/qccgrtiVYzEBPIvWz7hEY5a2Aax.jpg|0|0|9|5|10623
60538|Shrooms|2007|en|84|A group of American teens comes to Ireland to visit a friend who takes them on a camping trip in search of the local; fabled magic mushrooms. When the psychedelics start taking hold; the panicked friends are attacked by ghostly creatures; but how can they determine whether what they are experiencing is reality or hallucination?|https://image.tmdb.org/t/p/w1280/pU4lcKfjf0U8pM036FHyoVGLev7.jpg|4910682|0|11|4|17581
60647|Transsiberian|2008|en|111|A TransSiberian train journey from China to Moscow becomes a thrilling chase of deception and murder when an American couple encounters a mysterious pair of fellow travelers.|https://image.tmdb.org/t/p/w1280/dhTOda5CLp9tEdDzQZiqBTdv5lR.jpg|5926410|15000000|12|6|54418
60674|Stargate: Continuum|2008|en|98|Ba'al travels back in time and prevents the Stargate program from being started. SG-1 must somehow restore history.|https://image.tmdb.org/t/p/w1280/aP22JTw7or68WwqwFu1Bwrg66Ev.jpg|0|7000000|15|7|26077
60684|Watchmen|2009|en|162|In a gritty and alternate 1985 the glory days of costumed vigilantes have been brought to a close by a government crackdown; but after one of the masked veterans is brutally murdered; an investigation into the killer is initiated. The reunited heroes set out to prevent their own destruction; but in doing so uncover a sinister plot that puts all of humanity in grave danger.|https://image.tmdb.org/t/p/w1280/aZvOkdo203bm1kpcY0A0Tn074ER.jpg|185258983|130000000|52|7|576818
60735|Shotgun Stories|2007|en|92|Shotgun Stories tracks a feud that erupts between two sets of half brothers following the death of their father. Set against the cotton fields and back roads of Southeast Arkansas; these brothers discover the lengths to which each will go to protect their family.|https://image.tmdb.org/t/p/w1280/xHVBfJ5toapeosFwHGTmvBVTbY2.jpg|0|0|6|7|11164
60737|Watching the Detectives|2007|en|94|Neil; a self proclaimed film geek and owner of Gumshoe video; has always been content to live vicariously through his favorite films noir. But when he meets Violet; a real-life femme fatale; his mundane world gets turned upside down and the line between reality and the movies quickly begins to blur.|https://image.tmdb.org/t/p/w1280/pf2ZIKjlay4HHFBuZ3rh2MYjFzF.jpg|0|2000000|10|6|6225
60753|Felon|2008|en|104|A family man convicted of killing an intruder must cope with life afterward in the violent penal system.|https://image.tmdb.org/t/p/w1280/1eYGh6DETJFXQt5PWjV8lp8YZvx.jpg|0|2900000|14|7|83015
60756|Step Brothers|2008|en|98|Brennan Huff and Dale Doback might be grown men. But that doesn't stop them from living at home and turning into jealous; competitive stepbrothers when their single parents marry. Brennan's constant competition with Dale strains his mom's marriage to Dale's dad; leaving everyone to wonder whether they'll ever see eye to eye.|https://image.tmdb.org/t/p/w1280/jV0eDViuTRf9cmj4H0JNvbvaNbR.jpg|128107642|65000000|20|6|314937
60760|X-Files: I Want to Believe; The|2008|en|104|Six years after the events of The X-Files series finale; former FBI agent Doctor Dana Scully is now a staff physician at Our Lady of Sorrows; a Catholic hospital; and treating a boy named Christian who has Sandhoff disease; a terminal brain condition. FBI agent Drummy arrives to ask Scully’s help in locating Fox Mulder; the fugitive former head of the X-Files division; and says they will call off its manhunt for him if he will help investigate the disappearances of several women; including young FBI agent Monica Banan.  Mulder and Scully are called back to duty by the FBI when a former priest claims to be receiving psychic visions pertaining to a kidnapped agent.|https://image.tmdb.org/t/p/w1280/s3x7CZO7gCICKQkA5rSgorkJzYy.jpg|69363381|30000000|20|5|93605
60766|Man on Wire|2008|en|94|On August 7th 1974; French tightrope walker Philippe Petit stepped out on a high wire; illegally rigged between New York's World Trade Center twin towers; then the world's tallest buildings. After nearly an hour of performing on the wire; 1;350 feet above the sidewalks of Manhattan; he was arrested. This fun and spellbinding documentary chronicles Philippe Petit's "highest" achievement.|https://image.tmdb.org/t/p/w1280/1mS4rhIgHZcHIvf1beP9Av0Ui33.jpg|2957978|0|11|7|58274
60803|Little Drummer Boy; The|1968|en|25|After being kidnapped and escaping; young drummer boy Aaron searches for his camel and finds him in the Nativity of the Baby Jesus. Aaron gives Baby Jesus the only gift he has; a song on his drum.|https://image.tmdb.org/t/p/w1280/rHQZU7Byo4USKSNODR94fwOSi1e.jpg|0|0|6|6|6346
60818|Hogfather (Terry Pratchett's Hogfather)|2006|en|189|It's the night before Hogswatch; usually a time of joy on Discworld; but there are suspicious going-on and the criminal underworld is abuzz. The beloved Hogfather - the jolly bearer of glee and pork-related gifts for children everywhere - has vanished. Suddenly; Discworld's entire mythical system is under threat. The fate of this magical time rests in the hands of a very motley group: A band of wizards headed up by a mystical university president named Mustrum Ridcully (Joss Ackland); a loyal manservant called Albert (David Jason); a level-headed governess called Susan Sto Heilt (Michelle Dockery); and her grandfather; who happens to be - Death (Marnix van den Broeke).|https://image.tmdb.org/t/p/w1280/wi8oSOxPsFMdQRdsyToygeHdUMI.jpg|0|9364800|8|7|10955
60832|Pathology|2008|en|95|Medical student Ted Grey graduates at the top of his class and quickly joins an elite pathology program; whose top students invite him into their circle. There he uncovers a gruesome secret: They play a game in which one tries to commit the perfect; undetectable murder; then the others compete to determine the victim's cause of death.|https://image.tmdb.org/t/p/w1280/tK9DvIwAuX5AExgEZqLCnf7qy5k.jpg|0|8000000|17|5|33162
60857|Tracey Fragments; The|2007|en|77|Tracey Berkowitz; 15; a self-described normal girl; loses her 9-year old brother; Sonny. In flashbacks and fragments; we meet her overbearing parents and the sweet; clueless Sonny. We watch Tracey navigate high school; friendless; picked on and teased. She develops a thing for Billy Zero; a new student; imagining he's her boyfriend. We see the day she loses Sonny and we watch her try to find him.|https://image.tmdb.org/t/p/w1280/9a99MNftmHNTLIYHfKXtGdAV6oF.jpg|31576|700000|5|6|7663
60885|Zone; The (La Zona)|2007|es|97|Residents of an enclosed neighborhood in the middle of Mexico DF are shocked by a violent crime; and for one resident in particular; young Alejandro; the drama is ratcheted up when he encounters the lone kid who escaped the event and is hiding out within the neighborhood's borders.|https://image.tmdb.org/t/p/w1280/tAnUU7OB6QdnmYEd0R9veXVCXBr.jpg|0|0|6|7|5664
60894|Edge of Love; The|2008|en|110|When the Welsh poet Dylan Thomas and his flirtatious wife Caitlin sweep into war-torn London; the last thing they expect is to bump into Dylan's childhood sweetheart Vera. Despite her joy at seeing Dylan after so many years; Vera is swept off her feet by a dashing officer; William Killick; and finds herself torn between the open adoration of her new found beau and the wily charms of the exotic Welshman.|https://image.tmdb.org/t/p/w1280/uo7ZDvipL2OZu6G44hDP0sjDZ9n.jpg|0|0|12|6|18760
60904|Heart of a Dog (Sobachye serdtse)|1988|ru|136|Old Prof. Preobrazhensky and his young colleague Dr. Bormental inserted the human's hypophysis into a dog's brain. A couple of weeks later; the dog became "human looking". The main question is "Is anybody who is looking like a man; A REAL MAN?"|https://image.tmdb.org/t/p/w1280/1XYwOhbalbXMvSsFhFX163AfPtr.jpg|0|0|5|8|8859
60937|Mummy: Tomb of the Dragon Emperor; The|2008|en|112|Archaeologist Rick O'Connell travels to China; pitting him against an emperor from the 2;000-year-old Han dynasty who's returned from the dead to pursue a quest for world domination. This time; O'Connell enlists the help of his wife and son to quash the so-called 'Dragon Emperor' and his abuse of supernatural power.|https://image.tmdb.org/t/p/w1280/A3acM1lX5PNWQa6r5qeMAJOxbnT.jpg|403449830|145000000|34|5|169304
60941|Midnight Meat Train; The|2008|en|98|A photographer's obsessive pursuit of dark subject matter leads him into the path of a serial killer who stalks late night commuters; ultimately butchering them in the most gruesome ways.|https://image.tmdb.org/t/p/w1280/x5YbfyUA8huK0shr008xwzNVJ5Y.jpg|3533227|15000000|19|6|70237
60943|Frozen River|2008|en|97|Ray Eddy; an upstate New York trailer mom; is lured into the world of illegal immigrant smuggling. Broke after her husband takes off with the down payment for their new doublewide; Ray reluctantly teams up with Lila; a smuggler; and the two begin making runs across the frozen St. Lawrence River carrying illegal Chinese and Pakistani immigrants in the trunk of Ray's Dodge Spirit.|https://image.tmdb.org/t/p/w1280/qZRcN4JLwYQWTxKlycZPLQb37mO.jpg|5457664|1000000|10|7|26345
60950|Vicky Cristina Barcelona|2008|en|96|Two girlfriends on a summer holiday in Spain become enamored with the same painter; unaware that his ex-wife; with whom he has a tempestuous relationship; is about to re-enter the picture.|https://image.tmdb.org/t/p/w1280/gjdUhi3Q8BHFFmFLvVtjInUYdBM.jpg|96409300|15000000|15|7|266961
60979|Batman: Gotham Knight|2008|en|75|A chronicle of Bruce Wayne's establishment and progression into Gotham City’s legendary caped crusader through 6 standalone episodes.|https://image.tmdb.org/t/p/w1280/3i1o0sHBP0VUpuSVmkdCRKYoDBC.jpg|0|3500000|29|6|30006
61011|Walker; The|2007|en|108|An escort who caters to Washington D.C.'s society ladies becomes involved in a murder case.|https://image.tmdb.org/t/p/w1280/iPt75oLdldVWjeq6Omnn1Es4EuF.jpg|590416|10000000|5|5|5857
61024|Pineapple Express|2008|en|111|A stoner and his dealer are forced to go on the run from the police after the pothead witnesses a cop commit a murder.|https://image.tmdb.org/t/p/w1280/6E50WjeOYjDZg9HXgPjYdGtY2jG.jpg|101624843|27000000|17|6|354651
61026|Red Cliff (Chi bi)|2008|zh|145|In 208 A.D.; in the final days of the Han Dynasty; shrewd Prime Minster Cao convinced the fickle Emperor Han the only way to unite all of China was to declare war on the kingdoms of Xu in the west and East Wu in the south. Thus began a military campaign of unprecedented scale. Left with no other hope for survival; the kingdoms of Xu and East Wu formed an unlikely alliance.|https://image.tmdb.org/t/p/w1280/eEelFTjUYJJDlwqd53VfSA8xMfj.jpg|250100000|80341000|27|7|48176
61071|Sisterhood of the Traveling Pants 2; The|2008|en|119|Four young women continue the journey toward adulthood that began with "The Sisterhood of the Traveling Pants." Now three years later; these lifelong friends embark on separate paths for their first year of college and the summer beyond; but remain in touch by sharing their experiences with each other.|https://image.tmdb.org/t/p/w1280/bAdkVOD91jCHos4163qyVu1TFua.jpg|44352417|27000000|13|6|30549
61073|Hell Ride|2008|en|84|Two rival bikers gangs; the Victors and the Six-Six-Six's; refuel their decades-old rivalry.|https://image.tmdb.org/t/p/w1280/qCU8Z4dPl2XPBpbOj2WoBQuCz13.jpg|194287|0|11|5|16296
61123|High School Musical 2|2007|en|104|The East High Wildcats are gearing up for big fun as they land the coolest summer jobs imaginable. Troy; Gabriella; Chad; and Taylor have scored sweet gigs at the Lava Springs Country Club owned by Sharpay and Ryan's family. Sharpay's first rule of business: Get Troy. As Troy experiences a life of privilege he's never known; will he give up the Wildcats and Gabriella to rise to the top?|https://image.tmdb.org/t/p/w1280/la2kiVWDm2vuB4APZDgCCmuBh4K.jpg|7000000|0|18|5|65228
61132|Tropic Thunder|2008|en|107|Ben Stiller; Jack Black and Robert Downey Jr. lead an ensemble cast in 'Tropic Thunder;' an action comedy about a group of self-absorbed actors who set out to make the most expensive war film. After ballooning costs force the studio to cancel the movie; the frustrated director refuses to stop shooting; leading his cast into the jungles of Southeast Asia; where they encounter real bad guys.|https://image.tmdb.org/t/p/w1280/zAurB9mNxfYRoVrVjAJJwGV3sPg.jpg|195702811|92000000|23|7|442623
61160|Star Wars: The Clone Wars|2008|en|98|As the Clone Wars sweep through the galaxy; the heroic Jedi Knights struggle to maintain order and restore peace. More and more systems are falling prey to the forces of the dark side as the Galactic Republic slips further and further under the sway of the Separatists and their never-ending droid army. Anakin Skywalker and his Padawan learner Ahsoka Tano find themselves on a mission with far-reaching consequences; one that brings them face-to-face with crime lord Jabba the Hutt. But Count Dooku and his sinister agents; including the nefarious Asajj Ventress; will stop at nothing to ensure that Anakin and Ahsoka fail at their quest. Meanwhile; on the front lines of the Clone Wars; Obi-Wan Kenobi and Master Yoda lead the massive clone army in a valiant effort to resist the forces of the dark side...|https://image.tmdb.org/t/p/w1280/iJQfixW818LUdSXlCDL3JZm0S0g.jpg|68282844|8500000|19|5|72126
61167|Henry Poole is Here|2008|en|99|Henry Poole abandons his fiancée and family business to spend what he believes are his remaining days alone. The discovery of a 'miracle' by a nosy neighbor ruptures his solitude and restores his faith in life.|https://image.tmdb.org/t/p/w1280/2aTt7ZNocc5NoZjACTsrSUX9I62.jpg|1829917|0|6|6|12951
61210|Mutant Chronicles|2008|en|111|It's the year 2707. Earth's natural resources have all but been exhausted by mankind. Battles rage for the remainder between the competing Corporations. During one such battle the seal is broken and awakens an ancient and deadly machine that was once defeated thousands of years ago. The order that awaited its return must now lead a small group of soldiers to destroy it once and for all.|https://image.tmdb.org/t/p/w1280/bp5w3FDi3tTKJUprwaZICKsOEcR.jpg|2131057|8000000|14|5|27054
61236|Waltz with Bashir (Vals im Bashir)|2008|he|90|An Israeli film director interviews fellow veterans of the 1982 invasion of Lebanon to reconstruct his own memories of his term of service in that conflict.|https://image.tmdb.org/t/p/w1280/h6chJvbAWhlNsXcKaQ9p2EthKpK.jpg|11179372|1500000|10|8|60006
61240|Let the Right One In (Låt den rätte komma in)|2008|sv|114|Set in 1982 in the suburb of Blackeberg; Stockholm; twelve-year-old Oskar is a lonely outsider; bullied at school by his classmates; at home; Oskar dreams of revenge against a trio of bullies. He befriends his twelve-year-old; next-door neighbor Eli; who only appears at night in the snow-covered playground outside their building.|https://image.tmdb.org/t/p/w1280/4hezTKTuZMp0l2ufihKwPgLmfLg.jpg|10785801|4000000|15|7|225265
61246|Hamlet 2|2008|en|92|In this irreverent comedy; a failed actor-turned-worse-high-school-drama-teacher rallies his Tucson; AZ students as he conceives and stages politically incorrect musical sequel to Shakespeare's Hamlet.|https://image.tmdb.org/t/p/w1280/ljdmxGNwhuWZBsCgANlZrruFkJj.jpg|4886216|9000000|8|6|17308
61248|Death Race|2008|en|105|Terminal Island; New York: 2020. Overcrowding in the US penal system has reached a breaking point. Prisons have been turned over to a monolithic Weyland Corporation; which sees jails full of thugs as an opportunity for televised sport. Adrenalized inmates; a global audience hungry for violence and a spectacular; enclosed arena come together to form the 'Death Race'; the biggest; most brutal event.|https://image.tmdb.org/t/p/w1280/5A79GeOb3uChQ0l0ZDjDyODKQp3.jpg|76014335|45000000|31|6|217333
61250|House Bunny; The|2008|en|97|Shelley is living a carefree life until a rival gets her tossed out of the Playboy Mansion. With nowhere to go; fate delivers her to the sorority girls from Zeta Alpha Zeta. Unless they can sign a new pledge class; the seven socially clueless women will lose their house to the scheming girls of Phi Iota Mu. In order to accomplish their goal; they need Shelley to teach them the ways of makeup and men; at the same time; Shelley needs some of what the Zetas have - a sense of individuality. The combination leads all the girls to learn how to stop pretending and start being themselves.|https://image.tmdb.org/t/p/w1280/4oGGJ824vqIqDtyMvMuK44pDEmx.jpg|70442940|25000000|26|5|89282
61255|Rocker; The|2008|en|102|In the 1980s; a drummer is abandoned by his band just before they become rock superstars. Twenty years later; the drummer sees his second chance at stardom arise when he is asked to perform with his teenage nephew's high school rock band.|https://image.tmdb.org/t/p/w1280/wzgFC7jOEMtf9D6CSdI7ckUMtwU.jpg|8762890|15000000|18|6|39967
61257|I.O.U.S.A. (a.k.a. IOUSA)|2008|en|85|With the country's debt growing out of control; Americans by and large are unaware of the looming financial crisis. This documentary examines several of the ways America can get its economy back on the right track. In addition to looking at the federal deficit and trade deficit; the film also closely explores the challenges of funding national entitlement programs such as Social Security; Medicare and Medicaid.|https://image.tmdb.org/t/p/w1280/8M8TjVNxo9Y9cEizJjtIVI3YL3T.jpg|0|0|3|7|1936
61262|Mirrors|2008|en|110|An ex-cop and his family are the target of an evil force that is using mirrors as a gateway into their home.|https://image.tmdb.org/t/p/w1280/bt5a4ThyLpLTsia2e2ZTLzQjXO0.jpg|72436439|35000000|21|6|112970
61289|Sukiyaki Western Django|2008|ja|121|A nameless gunfighter arrives in a town ripped apart by rival gangs and; though courted by both to join; chooses his own path.|https://image.tmdb.org/t/p/w1280/bTScqie2wryohh4uZDPazdce2rC.jpg|2725258|3800000|9|6|15765
61319|Somers Town|2008|en|71|Two teenagers; both newcomers to London; forge an unlikely friendship over the course of a hot summer. Tomo (Thomas Turgoose) is a runaway from Nottingham; Marek (Piotr Jagiello) lives in the district of Somers Town; between King's Cross and Euston stations; where his dad is working on a new rail link.|https://image.tmdb.org/t/p/w1280/kr5B00hkWbdMTOe43coJZ1yVhI2.jpg|0|0|4|6|6681
61323|Burn After Reading|2008|en|96|When a disc containing memoirs of a former CIA analyst falls into the hands of gym employees; Linda and Chad; they see a chance to make enough money for Linda to have life-changing cosmetic surgery. Predictably; events whirl out of control for the duo; and those in their orbit.|https://image.tmdb.org/t/p/w1280/jdwSkQu3XirmX18MNj8CqFWsCk.jpg|163720069|37000000|19|7|349349
61348|Disaster Movie|2008|en|87|The filmmaking team behind the hits "Scary Movie;" "Date Movie;" "Epic Movie" and "Meet The Spartans" this time puts its unique; inimitable stamp on one of the biggest and most bloated movie genres of all time -- the disaster film.|https://image.tmdb.org/t/p/w1280/3J8XKUfhJiNzwobUZVtizXYPe8b.jpg|14109284|25000000|14|1|94123
61350|Babylon A.D.|2008|en|90|A veteran-turned-mercenary is hired to take a young woman with a secret from post-apocalyptic Eastern Europe to New York City.|https://image.tmdb.org/t/p/w1280/kt9nqD0uOar8IVE9191HXhWOXKI.jpg|72109200|70000000|19|5|98142
61352|Traitor|2008|en|114|When straight arrow FBI agent Roy Clayton heads up the investigation into a dangerous international conspiracy; all clues seem to lead back to former U.S. Special Operations officer Samir Horn.|https://image.tmdb.org/t/p/w1280/va4Uo7L2b4d96JTdRMclO9L2hY0.jpg|23530831|22000000|14|6|58909
61394|Onion Movie; The|2008|en|86|Venerable newscaster Norm Archer reports the latest news in politics; health; culture and entertainment - such as an automotive recall of decapitation-inducing "Neckbelts" and a study finding that "depression hits losers hardest". This compilation of bogus news stories; celebrity profiles; movie trailers and skits come courtesy of the ace satirists at The Onion.|https://image.tmdb.org/t/p/w1280/AikMOGbaKpCzHnupsdBzyacsKC2.jpg|0|0|11|6|16414
61401|Spirit; The|2008|en|103|Down these mean streets a man must come.  A hero born; murdered; and born again.  A Rookie cop named Denny Colt returns from the beyond as The Spirit; a hero whose mission is to fight against the bad forces from the shadows of Central City.  The Octopus; who kills anyone unfortunate enough to see his face; has other plans; he is going to wipe out the entire city.|https://image.tmdb.org/t/p/w1280/g9qawfzR3LWRC8r8YZ9w2yaQi5W.jpg|39031337|60000000|14|4|62570
61406|John Adams|2008|nan|71|nan|nan|0|0|nan|8|35913
61465|Bangkok Dangerous|2008|en|99|When carrying out a hit; assassin Joe always makes use of the knowledge of the local population. On arriving in Bangkok; Joe meets street kid Kong and he becomes his primary aide. But when Kong is nearly killed; he asks Joe to train him up in the deadly arts and unwittingly becomes a target of a band of killers.|https://image.tmdb.org/t/p/w1280/iTRftxHW8i4H7ONaOiCIwEXjNDJ.jpg|42487390|45000000|12|5|58032
